index_name,company_name_original,company_name_normalized,symbol,isin,event_type,announced_date,effective_date,source_document,source_reference,mapping_method,mapping_confidence,extraction_confidence,review_status,notes
NIFTY 500,Power Grid Corporation of India Ltd.,POWER GRID CORPORATION OF INDIA,POWERGRID,INE752E01010,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Hitachi Energy India Ltd.,HITACHI ENERGY INDIA,POWERINDIA,INE07Y701011,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Piramal Pharma Ltd.,PIRAMAL PHARMA,PPLPHARMA,INE0DK501011,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Premier Energies Ltd.,PREMIER ENERGIES,PREMIERENE,INE0BS701011,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Prestige Estates Projects Ltd.,PRESTIGE ESTATES PROJECTS,PRESTIGE,INE811K01011,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,PTC Industries Ltd.,PTC INDUSTRIES,PTCIL,INE596F01018,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,PVR INOX Ltd.,PVR INOX,PVRINOX,INE191H01014,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Physicswallah Ltd.,PHYSICSWALLAH,PWL,INE0LP301011,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Radico Khaitan Ltd,RADICO KHAITAN,RADICO,INE944F01028,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Railtel Corporation Of India Ltd.,RAILTEL CORPORATION OF INDIA,RAILTEL,INE0DD101019,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Rainbow Childrens Medicare Ltd.,RAINBOW CHILDRENS MEDICARE,RAINBOW,INE961O01016,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,The Ramco Cements Ltd.,THE RAMCO CEMENTS,RAMCOCEM,INE331A01037,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,RBL Bank Ltd.,RBL BANK,RBLBANK,INE976G01028,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,REC Ltd.,REC,RECLTD,INE020B01018,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Redington Ltd.,REDINGTON,REDINGTON,INE891D01026,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Reliance Industries Ltd.,RELIANCE INDUSTRIES,RELIANCE,INE002A01018,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,RHI MAGNESITA INDIA LTD.,RHI MAGNESITA INDIA,RHIM,INE743M01012,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,RITES Ltd.,RITES,RITES,INE320J01015,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Ramkrishna Forgings Ltd.,RAMKRISHNA FORGINGS,RKFORGE,INE399G01023,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Reliance Power Ltd.,RELIANCE POWER,RPOWER,INE614G01033,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,R R Kabel Ltd.,R R KABEL,RRKABEL,INE777K01022,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Rail Vikas Nigam Ltd.,RAIL VIKAS NIGAM,RVNL,INE415G01027,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Sagility Ltd.,SAGILITY,SAGILITY,INE0W2G01015,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Steel Authority of India Ltd.,STEEL AUTHORITY OF INDIA,SAIL,INE114A01011,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Sai Life Sciences Ltd.,SAI LIFE SCIENCES,SAILIFE,INE570L01029,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Sammaan Capital Ltd.,SAMMAAN CAPITAL,SAMMAANCAP,INE148I01020,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Sapphire Foods India Ltd.,SAPPHIRE FOODS INDIA,SAPPHIRE,INE806T01020,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Sarda Energy and Minerals Ltd.,SARDA ENERGY AND MINERALS,SARDAEN,INE385C01021,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Saregama India Ltd,SAREGAMA INDIA,SAREGAMA,INE979A01025,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,SBFC Finance Ltd.,SBFC FINANCE,SBFC,INE423Y01016,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,SBI Cards and Payment Services Ltd.,SBI CARDS AND PAYMENT SERVICES,SBICARD,INE018E01016,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,SBI Life Insurance Company Ltd.,SBI LIFE INSURANCE COMPANY,SBILIFE,INE123W01016,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,State Bank of India,STATE BANK OF INDIA,SBIN,INE062A01020,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Schaeffler India Ltd.,SCHAEFFLER INDIA,SCHAEFFLER,INE513A01022,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Schneider Electric Infrastructure Ltd.,SCHNEIDER ELECTRIC INFRASTRUCTURE,SCHNEIDER,INE839M01018,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Shipping Corporation of India Ltd.,SHIPPING CORPORATION OF INDIA,SCI,INE109A01011,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Shree Cement Ltd.,SHREE CEMENT,SHREECEM,INE070A01015,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Shriram Finance Ltd.,SHRIRAM FINANCE,SHRIRAMFIN,INE721A01047,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Shyam Metalics and Energy Ltd.,SHYAM METALICS AND ENERGY,SHYAMMETL,INE810G01011,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Siemens Ltd.,SIEMENS,SIEMENS,INE003A01024,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Signatureglobal (India) Ltd.,SIGNATUREGLOBAL (INDIA),SIGNATURE,INE903U01023,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,SJVN Ltd.,SJVN,SJVN,INE002L01015,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Sobha Ltd.,SOBHA,SOBHA,INE671H01015,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Solar Industries India Ltd.,SOLAR INDUSTRIES INDIA,SOLARINDS,INE343H01029,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Sona BLW Precision Forgings Ltd.,SONA BLW PRECISION FORGINGS,SONACOMS,INE073K01018,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Sonata Software Ltd.,SONATA SOFTWARE,SONATSOFTW,INE269A01021,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Supreme Petrochem Ltd.,SUPREME PETROCHEM,SPLPETRO,INE663A01033,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,SRF Ltd.,SRF,SRF,INE647A01010,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Star Health and Allied Insurance Company Ltd.,STAR HEALTH AND ALLIED INSURANCE COMPANY,STARHEALTH,INE575P01011,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Sumitomo Chemical India Ltd.,SUMITOMO CHEMICAL INDIA,SUMICHEM,INE258G01013,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Sundaram Finance Ltd.,SUNDARAM FINANCE,SUNDARMFIN,INE660A01013,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Sun Pharmaceutical Industries Ltd.,SUN PHARMACEUTICAL INDUSTRIES,SUNPHARMA,INE044A01036,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Sun TV Network Ltd.,SUN TV NETWORK,SUNTV,INE424H01027,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Supreme Industries Ltd.,SUPREME INDUSTRIES,SUPREMEIND,INE195A01028,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Suzlon Energy Ltd.,SUZLON ENERGY,SUZLON,INE040H01021,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Swan Corp Ltd.,SWAN CORP,SWANCORP,INE665A01038,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Swiggy Ltd.,SWIGGY,SWIGGY,INE00H001014,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Syngene International Ltd.,SYNGENE INTERNATIONAL,SYNGENE,INE398R01022,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Syrma SGS Technology Ltd.,SYRMA SGS TECHNOLOGY,SYRMA,INE0DYJ01015,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Transformers And Rectifiers (India) Ltd.,TRANSFORMERS AND RECTIFIERS (INDIA),TARIL,INE763I01026,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Tata Capital Ltd.,TATA CAPITAL,TATACAP,INE976I01016,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Tata Chemicals Ltd.,TATA CHEMICALS,TATACHEM,INE092A01019,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Tata Communications Ltd.,TATA COMMUNICATIONS,TATACOMM,INE151A01013,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Tata Consumer Products Ltd.,TATA CONSUMER PRODUCTS,TATACONSUM,INE192A01025,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Tata Elxsi Ltd.,TATA ELXSI,TATAELXSI,INE670A01012,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Tata Investment Corporation Ltd.,TATA INVESTMENT CORPORATION,TATAINVEST,INE672A01026,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Tata Power Co. Ltd.,TATA POWER CO,TATAPOWER,INE245A01021,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Tata Steel Ltd.,TATA STEEL,TATASTEEL,INE081A01020,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Tata Technologies Ltd.,TATA TECHNOLOGIES,TATATECH,INE142M01025,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,TBO Tek Ltd.,TBO TEK,TBOTEK,INE673O01025,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Tata Consultancy Services Ltd.,TATA CONSULTANCY SERVICES,TCS,INE467B01029,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Tech Mahindra Ltd.,TECH MAHINDRA,TECHM,INE669C01036,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Techno Electric & Engineering Company Ltd.,TECHNO ELECTRIC AND ENGINEERING COMPANY,TECHNOE,INE285K01026,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
NIFTY 500,Tega Industries Ltd.,TEGA INDUSTRIES,TEGA,INE011K01018,CURRENT_SNAPSHOT,,2026-09-07,data/reference/nifty500/current/nifty500_constituents_raw.csv,https://www.niftyindices.com/IndexConstituent/ind_nifty500list.csv,OFFICIAL_CURRENT_SNAPSHOT,HIGH,HIGH,PARSED,Current snapshot only; does not prove historical start date.
